tag,dag,run_id,task_id,duration_s,start_date,end_date
V3_rep3,dag_gold_refresh,perf_V3_rep3_dag_gold_refresh_1784643710,gold_avaliacao,12.491569,2026-07-21T14:23:32.499429+00:00,2026-07-21T14:23:44.990998+00:00
C1_rep1,dag_ingestao_bronze,perf_C1_rep1_dag_ingestao_bronze_1784643928,ingerir_json_para_iceberg_bronze,5.010465,2026-07-21T14:26:27.459807+00:00,2026-07-21T14:26:32.470272+00:00
C1_rep1,dag_ingestao_bronze,perf_C1_rep1_dag_ingestao_bronze_1784643928,verificar_bucket_landing,0.41898,2026-07-21T14:26:26.296872+00:00,2026-07-21T14:26:26.715852+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_seg_area,13.483886,2026-07-21T14:29:09.512183+00:00,2026-07-21T14:29:22.996069+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_obstaculo,13.144755,2026-07-21T14:29:23.894118+00:00,2026-07-21T14:29:37.038873+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_pessoal,13.506366,2026-07-21T14:28:42.516211+00:00,2026-07-21T14:28:56.022577+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_paf,13.017537,2026-07-21T14:29:37.992231+00:00,2026-07-21T14:29:51.009768+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_relt_intel,13.101482,2026-07-21T14:29:52.091540+00:00,2026-07-21T14:30:05.193022+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_sensor,12.506676,2026-07-21T14:30:06.167821+00:00,2026-07-21T14:30:18.674497+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_gps,15.53519,2026-07-21T14:30:19.392090+00:00,2026-07-21T14:30:34.927280+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_material,12.018045,2026-07-21T14:28:56.591085+00:00,2026-07-21T14:29:08.609130+00:00
C1_rep1,dag_gold_refresh,perf_C1_rep1_dag_gold_refresh_1784644238,gold_coc,14.10171,2026-07-21T14:31:41.175047+00:00,2026-07-21T14:31:55.276757+00:00
C1_rep1,dag_gold_refresh,perf_C1_rep1_dag_gold_refresh_1784644238,gold_pitcic,13.072648,2026-07-21T14:31:56.354474+00:00,2026-07-21T14:32:09.427122+00:00
C1_rep1,dag_gold_refresh,perf_C1_rep1_dag_gold_refresh_1784644238,gold_avaliacao,13.102686,2026-07-21T14:32:26.578836+00:00,2026-07-21T14:32:39.681522+00:00
C1_rep1,dag_gold_refresh,perf_C1_rep1_dag_gold_refresh_1784644238,gold_ppcot,15.552131,2026-07-21T14:32:10.228131+00:00,2026-07-21T14:32:25.780262+00:00
C1_rep2,dag_ingestao_bronze,perf_C1_rep2_dag_ingestao_bronze_1784644470,ingerir_json_para_iceberg_bronze,4.943977,2026-07-21T14:35:29.607050+00:00,2026-07-21T14:35:34.551027+00:00
C1_rep2,dag_ingestao_bronze,perf_C1_rep2_dag_ingestao_bronze_1784644470,verificar_bucket_landing,0.429425,2026-07-21T14:35:28.550724+00:00,2026-07-21T14:35:28.980149+00:00
C1_rep2,dag_silver_transform,perf_C1_rep2_dag_silver_transform_1784644539,silver_material,12.507511,2026-07-21T14:37:58.022655+00:00,2026-07-21T14:38:10.530166+00:00
C1_rep2,dag_silver_transform,perf_C1_rep2_dag_silver_transform_1784644539,silver_seg_area,12.983211,2026-07-21T14:38:11.082010+00:00,2026-07-21T14:38:24.065221+00:00
C1_rep2,dag_silver_transform,perf_C1_rep2_dag_silver_transform_1784644539,silver_pessoal,13.105894,2026-07-21T14:37:43.937748+00:00,2026-07-21T14:37:57.043642+00:00
C1_rep2,dag_silver_transform,perf_C1_rep2_dag_silver_transform_1784644539,silver_obstaculo,12.964241,2026-07-21T14:38:25.162332+00:00,2026-07-21T14:38:38.126573+00:00
C1_rep2,dag_silver_transform,perf_C1_rep2_dag_silver_transform_1784644539,silver_paf,12.994125,2026-07-21T14:38:38.424711+00:00,2026-07-21T14:38:51.418836+00:00
C1_rep2,dag_silver_transform,perf_C1_rep2_dag_silver_transform_1784644539,silver_relt_intel,12.970801,2026-07-21T14:38:52.546832+00:00,2026-07-21T14:39:05.517633+00:00
C1_rep2,dag_silver_transform,perf_C1_rep2_dag_silver_transform_1784644539,silver_sensor,12.453926,2026-07-21T14:39:06.667235+00:00,2026-07-21T14:39:19.121161+00:00
C1_rep2,dag_silver_transform,perf_C1_rep2_dag_silver_transform_1784644539,silver_gps,15.572883,2026-07-21T14:39:20.081788+00:00,2026-07-21T14:39:35.654671+00:00
C1_rep2,dag_gold_refresh,perf_C1_rep2_dag_gold_refresh_1784644780,gold_coc,13.472818,2026-07-21T14:40:41.566212+00:00,2026-07-21T14:40:55.039030+00:00
C1_rep2,dag_gold_refresh,perf_C1_rep2_dag_gold_refresh_1784644780,gold_ppcot,15.044665,2026-07-21T14:41:09.396180+00:00,2026-07-21T14:41:24.440845+00:00
C1_rep2,dag_gold_refresh,perf_C1_rep2_dag_gold_refresh_1784644780,gold_pitcic,13.055866,2026-07-21T14:40:55.806688+00:00,2026-07-21T14:41:08.862554+00:00
C1_rep2,dag_gold_refresh,perf_C1_rep2_dag_gold_refresh_1784644780,gold_avaliacao,12.583844,2026-07-21T14:41:25.126914+00:00,2026-07-21T14:41:37.710758+00:00
C1_rep3,dag_ingestao_bronze,perf_C1_rep3_dag_ingestao_bronze_1784645012,ingerir_json_para_iceberg_bronze,4.909852,2026-07-21T14:44:32.503207+00:00,2026-07-21T14:44:37.413059+00:00
C1_rep3,dag_ingestao_bronze,perf_C1_rep3_dag_ingestao_bronze_1784645012,verificar_bucket_landing,0.342823,2026-07-21T14:44:31.647240+00:00,2026-07-21T14:44:31.990063+00:00
C1_rep3,dag_silver_transform,perf_C1_rep3_dag_silver_transform_1784645081,silver_material,12.505165,2026-07-21T14:46:59.855557+00:00,2026-07-21T14:47:12.360722+00:00
C1_rep3,dag_silver_transform,perf_C1_rep3_dag_silver_transform_1784645081,silver_seg_area,13.045313,2026-07-21T14:47:13.094673+00:00,2026-07-21T14:47:26.139986+00:00
C1_rep3,dag_silver_transform,perf_C1_rep3_dag_silver_transform_1784645081,silver_pessoal,13.501371,2026-07-21T14:46:45.863160+00:00,2026-07-21T14:46:59.364531+00:00
C1_rep3,dag_silver_transform,perf_C1_rep3_dag_silver_transform_1784645081,silver_obstaculo,13.056055,2026-07-21T14:47:27.205040+00:00,2026-07-21T14:47:40.261095+00:00
C1_rep3,dag_silver_transform,perf_C1_rep3_dag_silver_transform_1784645081,silver_paf,13.024001,2026-07-21T14:47:41.335300+00:00,2026-07-21T14:47:54.359301+00:00
C1_rep3,dag_silver_transform,perf_C1_rep3_dag_silver_transform_1784645081,silver_relt_intel,13.017036,2026-07-21T14:47:55.404031+00:00,2026-07-21T14:48:08.421067+00:00
C1_rep3,dag_silver_transform,perf_C1_rep3_dag_silver_transform_1784645081,silver_sensor,12.524044,2026-07-21T14:48:08.972583+00:00,2026-07-21T14:48:21.496627+00:00
C1_rep3,dag_silver_transform,perf_C1_rep3_dag_silver_transform_1784645081,silver_gps,15.482947,2026-07-21T14:48:22.696098+00:00,2026-07-21T14:48:38.179045+00:00
C1_rep3,dag_gold_refresh,perf_C1_rep3_dag_gold_refresh_1784645322,gold_coc,13.612078,2026-07-21T14:49:43.348541+00:00,2026-07-21T14:49:56.960619+00:00
C1_rep3,dag_gold_refresh,perf_C1_rep3_dag_gold_refresh_1784645322,gold_ppcot,14.921135,2026-07-21T14:50:10.438394+00:00,2026-07-21T14:50:25.359529+00:00
C1_rep3,dag_gold_refresh,perf_C1_rep3_dag_gold_refresh_1784645322,gold_pitcic,12.49076,2026-07-21T14:49:57.488765+00:00,2026-07-21T14:50:09.979525+00:00
C1_rep3,dag_gold_refresh,perf_C1_rep3_dag_gold_refresh_1784645322,gold_avaliacao,12.540889,2026-07-21T14:50:25.595387+00:00,2026-07-21T14:50:38.136276+00:00
C2_rep1,dag_ingestao_bronze,perf_C2_rep1_dag_ingestao_bronze_1784645557,ingerir_json_para_iceberg_bronze,4.97389,2026-07-21T14:53:37.671350+00:00,2026-07-21T14:53:42.645240+00:00
C2_rep1,dag_ingestao_bronze,perf_C2_rep1_dag_ingestao_bronze_1784645557,verificar_bucket_landing,0.348082,2026-07-21T14:53:36.595155+00:00,2026-07-21T14:53:36.943237+00:00
C2_rep1,dag_silver_transform,perf_C2_rep1_dag_silver_transform_1784645626,silver_seg_area,11.985339,2026-07-21T14:56:07.831285+00:00,2026-07-21T14:56:19.816624+00:00
C2_rep1,dag_silver_transform,perf_C2_rep1_dag_silver_transform_1784645626,silver_obstaculo,12.049298,2026-07-21T14:56:20.868250+00:00,2026-07-21T14:56:32.917548+00:00
C2_rep1,dag_silver_transform,perf_C2_rep1_dag_silver_transform_1784645626,silver_pessoal,11.987663,2026-07-21T14:55:42.681824+00:00,2026-07-21T14:55:54.669487+00:00
C2_rep1,dag_silver_transform,perf_C2_rep1_dag_silver_transform_1784645626,silver_paf,12.035492,2026-07-21T14:56:33.551515+00:00,2026-07-21T14:56:45.587007+00:00
C2_rep1,dag_silver_transform,perf_C2_rep1_dag_silver_transform_1784645626,silver_relt_intel,11.968571,2026-07-21T14:56:46.149235+00:00,2026-07-21T14:56:58.117806+00:00
C2_rep1,dag_silver_transform,perf_C2_rep1_dag_silver_transform_1784645626,silver_sensor,11.562802,2026-07-21T14:56:58.994248+00:00,2026-07-21T14:57:10.557050+00:00
C2_rep1,dag_silver_transform,perf_C2_rep1_dag_silver_transform_1784645626,silver_gps,13.499452,2026-07-21T14:57:11.320424+00:00,2026-07-21T14:57:24.819876+00:00
C2_rep1,dag_silver_transform,perf_C2_rep1_dag_silver_transform_1784645626,silver_material,11.490542,2026-07-21T14:55:55.656250+00:00,2026-07-21T14:56:07.146792+00:00
C2_rep1,dag_gold_refresh,perf_C2_rep1_dag_gold_refresh_1784645854,gold_coc,13.486725,2026-07-21T14:58:33.851434+00:00,2026-07-21T14:58:47.338159+00:00
C2_rep1,dag_gold_refresh,perf_C2_rep1_dag_gold_refresh_1784645854,gold_pitcic,12.444808,2026-07-21T14:58:48.001363+00:00,2026-07-21T14:59:00.446171+00:00
C2_rep1,dag_gold_refresh,perf_C2_rep1_dag_gold_refresh_1784645854,gold_avaliacao,13.097389,2026-07-21T14:59:17.669039+00:00,2026-07-21T14:59:30.766428+00:00
C2_rep1,dag_gold_refresh,perf_C2_rep1_dag_gold_refresh_1784645854,gold_ppcot,16.022068,2026-07-21T14:59:01.313294+00:00,2026-07-21T14:59:17.335362+00:00
C2_rep2,dag_ingestao_bronze,perf_C2_rep2_dag_ingestao_bronze_1784646145,ingerir_json_para_iceberg_bronze,4.90309,2026-07-21T15:03:25.250495+00:00,2026-07-21T15:03:30.153585+00:00
C2_rep2,dag_ingestao_bronze,perf_C2_rep2_dag_ingestao_bronze_1784646145,verificar_bucket_landing,0.369824,2026-07-21T15:03:24.182802+00:00,2026-07-21T15:03:24.552626+00:00
C2_rep2,dag_silver_transform,perf_C2_rep2_dag_silver_transform_1784646214,silver_seg_area,12.063355,2026-07-21T15:06:00.740892+00:00,2026-07-21T15:06:12.804247+00:00
C2_rep2,dag_silver_transform,perf_C2_rep2_dag_silver_transform_1784646214,silver_obstaculo,12.001643,2026-07-21T15:06:13.768516+00:00,2026-07-21T15:06:25.770159+00:00
C2_rep2,dag_silver_transform,perf_C2_rep2_dag_silver_transform_1784646214,silver_pessoal,12.084086,2026-07-21T15:05:35.571015+00:00,2026-07-21T15:05:47.655101+00:00
C2_rep2,dag_silver_transform,perf_C2_rep2_dag_silver_transform_1784646214,silver_paf,12.011575,2026-07-21T15:06:25.953115+00:00,2026-07-21T15:06:37.964690+00:00
C2_rep2,dag_silver_transform,perf_C2_rep2_dag_silver_transform_1784646214,silver_relt_intel,11.955248,2026-07-21T15:06:38.970335+00:00,2026-07-21T15:06:50.925583+00:00
C2_rep2,dag_silver_transform,perf_C2_rep2_dag_silver_transform_1784646214,silver_sensor,11.475429,2026-07-21T15:06:51.589996+00:00,2026-07-21T15:07:03.065425+00:00
C2_rep2,dag_silver_transform,perf_C2_rep2_dag_silver_transform_1784646214,silver_gps,13.532108,2026-07-21T15:07:04.261829+00:00,2026-07-21T15:07:17.793937+00:00
C2_rep2,dag_silver_transform,perf_C2_rep2_dag_silver_transform_1784646214,silver_material,11.508194,2026-07-21T15:05:48.565608+00:00,2026-07-21T15:06:00.073802+00:00
C2_rep2,dag_gold_refresh,perf_C2_rep2_dag_gold_refresh_1784646442,gold_coc,14.626762,2026-07-21T15:08:36.696612+00:00,2026-07-21T15:08:51.323374+00:00
C2_rep2,dag_gold_refresh,perf_C2_rep2_dag_gold_refresh_1784646442,gold_pitcic,15.032358,2026-07-21T15:08:51.832624+00:00,2026-07-21T15:09:06.864982+00:00
C2_rep2,dag_gold_refresh,perf_C2_rep2_dag_gold_refresh_1784646442,gold_avaliacao,13.148666,2026-07-21T15:09:24.237138+00:00,2026-07-21T15:09:37.385804+00:00
C2_rep2,dag_gold_refresh,perf_C2_rep2_dag_gold_refresh_1784646442,gold_ppcot,16.086925,2026-07-21T15:09:07.496740+00:00,2026-07-21T15:09:23.583665+00:00
C2_rep3,dag_ingestao_bronze,perf_C2_rep3_dag_ingestao_bronze_1784646692,ingerir_json_para_iceberg_bronze,5.090809,2026-07-21T15:12:37.085870+00:00,2026-07-21T15:12:42.176679+00:00
C2_rep3,dag_ingestao_bronze,perf_C2_rep3_dag_ingestao_bronze_1784646692,verificar_bucket_landing,0.412319,2026-07-21T15:12:35.931159+00:00,2026-07-21T15:12:36.343478+00:00
C2_rep3,dag_silver_transform,perf_C2_rep3_dag_silver_transform_1784646768,silver_relt_intel,12.051006,2026-07-21T15:16:01.657766+00:00,2026-07-21T15:16:13.708772+00:00
C2_rep3,dag_silver_transform,perf_C2_rep3_dag_silver_transform_1784646768,silver_sensor,11.468269,2026-07-21T15:16:14.673322+00:00,2026-07-21T15:16:26.141591+00:00
C2_rep3,dag_silver_transform,perf_C2_rep3_dag_silver_transform_1784646768,silver_pessoal,12.440028,2026-07-21T15:14:57.704749+00:00,2026-07-21T15:15:10.144777+00:00
C2_rep3,dag_silver_transform,perf_C2_rep3_dag_silver_transform_1784646768,silver_gps,13.953931,2026-07-21T15:16:26.837531+00:00,2026-07-21T15:16:40.791462+00:00
C2_rep3,dag_silver_transform,perf_C2_rep3_dag_silver_transform_1784646768,silver_material,11.431488,2026-07-21T15:15:11.153222+00:00,2026-07-21T15:15:22.584710+00:00
C2_rep3,dag_silver_transform,perf_C2_rep3_dag_silver_transform_1784646768,silver_paf,11.942999,2026-07-21T15:15:49.018541+00:00,2026-07-21T15:16:00.961540+00:00
C2_rep3,dag_silver_transform,perf_C2_rep3_dag_silver_transform_1784646768,silver_seg_area,11.955876,2026-07-21T15:15:23.355410+00:00,2026-07-21T15:15:35.311286+00:00
C2_rep3,dag_silver_transform,perf_C2_rep3_dag_silver_transform_1784646768,silver_obstaculo,12.054753,2026-07-21T15:15:36.459014+00:00,2026-07-21T15:15:48.513767+00:00
C2_rep3,dag_gold_refresh,perf_C2_rep3_dag_gold_refresh_1784647010,gold_coc,14.077308,2026-07-21T15:17:52.628684+00:00,2026-07-21T15:18:06.705992+00:00
C2_rep3,dag_gold_refresh,perf_C2_rep3_dag_gold_refresh_1784647010,gold_pitcic,13.04379,2026-07-21T15:18:07.749963+00:00,2026-07-21T15:18:20.793753+00:00
C2_rep3,dag_gold_refresh,perf_C2_rep3_dag_gold_refresh_1784647010,gold_ppcot,15.558946,2026-07-21T15:18:21.883257+00:00,2026-07-21T15:18:37.442203+00:00
C2_rep3,dag_gold_refresh,perf_C2_rep3_dag_gold_refresh_1784647010,gold_avaliacao,13.226064,2026-07-21T15:18:38.032256+00:00,2026-07-21T15:18:51.258320+00:00
C4_rep1,dag_ingestao_bronze,perf_C4_rep1_dag_ingestao_bronze_1784647258,ingerir_json_para_iceberg_bronze,5.549005,2026-07-21T15:22:02.151665+00:00,2026-07-21T15:22:07.700670+00:00
C4_rep1,dag_ingestao_bronze,perf_C4_rep1_dag_ingestao_bronze_1784647258,verificar_bucket_landing,0.360285,2026-07-21T15:22:01.087097+00:00,2026-07-21T15:22:01.447382+00:00
C4_rep1,dag_silver_transform,perf_C4_rep1_dag_silver_transform_1784647335,silver_relt_intel,11.603779,2026-07-21T15:25:11.665884+00:00,2026-07-21T15:25:23.269663+00:00
C4_rep1,dag_silver_transform,perf_C4_rep1_dag_silver_transform_1784647335,silver_sensor,11.123484,2026-07-21T15:25:23.844436+00:00,2026-07-21T15:25:34.967920+00:00
C4_rep1,dag_silver_transform,perf_C4_rep1_dag_silver_transform_1784647335,silver_pessoal,11.090916,2026-07-21T15:24:11.099792+00:00,2026-07-21T15:24:22.190708+00:00
C4_rep1,dag_silver_transform,perf_C4_rep1_dag_silver_transform_1784647335,silver_gps,12.58546,2026-07-21T15:25:35.829012+00:00,2026-07-21T15:25:48.414472+00:00
C4_rep1,dag_silver_transform,perf_C4_rep1_dag_silver_transform_1784647335,silver_material,11.080035,2026-07-21T15:24:23.337099+00:00,2026-07-21T15:24:34.417134+00:00
C4_rep1,dag_silver_transform,perf_C4_rep1_dag_silver_transform_1784647335,silver_paf,11.592849,2026-07-21T15:24:59.176740+00:00,2026-07-21T15:25:10.769589+00:00
C4_rep1,dag_silver_transform,perf_C4_rep1_dag_silver_transform_1784647335,silver_seg_area,11.537114,2026-07-21T15:24:35.277269+00:00,2026-07-21T15:24:46.814383+00:00
C4_rep1,dag_silver_transform,perf_C4_rep1_dag_silver_transform_1784647335,silver_obstaculo,11.526092,2026-07-21T15:24:47.460472+00:00,2026-07-21T15:24:58.986564+00:00
C4_rep1,dag_gold_refresh,perf_C4_rep1_dag_gold_refresh_1784647553,gold_coc,14.623171,2026-07-21T15:26:57.699572+00:00,2026-07-21T15:27:12.322743+00:00
C4_rep1,dag_gold_refresh,perf_C4_rep1_dag_gold_refresh_1784647553,gold_pitcic,13.10497,2026-07-21T15:27:12.810923+00:00,2026-07-21T15:27:25.915893+00:00
C4_rep1,dag_gold_refresh,perf_C4_rep1_dag_gold_refresh_1784647553,gold_ppcot,16.12649,2026-07-21T15:27:26.891468+00:00,2026-07-21T15:27:43.017958+00:00
C4_rep1,dag_gold_refresh,perf_C4_rep1_dag_gold_refresh_1784647553,gold_avaliacao,13.09861,2026-07-21T15:27:44.017202+00:00,2026-07-21T15:27:57.115812+00:00
C4_rep2,dag_ingestao_bronze,perf_C4_rep2_dag_ingestao_bronze_1784647803,ingerir_json_para_iceberg_bronze,5.683415,2026-07-21T15:31:06.727870+00:00,2026-07-21T15:31:12.411285+00:00
C4_rep2,dag_ingestao_bronze,perf_C4_rep2_dag_ingestao_bronze_1784647803,verificar_bucket_landing,0.383948,2026-07-21T15:31:05.662586+00:00,2026-07-21T15:31:06.046534+00:00
C4_rep2,dag_silver_transform,perf_C4_rep2_dag_silver_transform_1784647880,silver_relt_intel,11.651251,2026-07-21T15:34:21.402235+00:00,2026-07-21T15:34:33.053486+00:00
C4_rep2,dag_silver_transform,perf_C4_rep2_dag_silver_transform_1784647880,silver_sensor,11.075532,2026-07-21T15:34:33.471485+00:00,2026-07-21T15:34:44.547017+00:00
C4_rep2,dag_silver_transform,perf_C4_rep2_dag_silver_transform_1784647880,silver_pessoal,11.555187,2026-07-21T15:33:16.764418+00:00,2026-07-21T15:33:28.319605+00:00
C4_rep2,dag_silver_transform,perf_C4_rep2_dag_silver_transform_1784647880,silver_gps,12.701849,2026-07-21T15:34:44.798353+00:00,2026-07-21T15:34:57.500202+00:00
C4_rep2,dag_silver_transform,perf_C4_rep2_dag_silver_transform_1784647880,silver_material,15.080869,2026-07-21T15:33:28.929093+00:00,2026-07-21T15:33:44.009962+00:00
C4_rep2,dag_silver_transform,perf_C4_rep2_dag_silver_transform_1784647880,silver_paf,11.556012,2026-07-21T15:34:09.364016+00:00,2026-07-21T15:34:20.920028+00:00
C4_rep2,dag_silver_transform,perf_C4_rep2_dag_silver_transform_1784647880,silver_seg_area,11.593743,2026-07-21T15:33:44.497091+00:00,2026-07-21T15:33:56.090834+00:00
C4_rep2,dag_silver_transform,perf_C4_rep2_dag_silver_transform_1784647880,silver_obstaculo,11.688838,2026-07-21T15:33:57.178233+00:00,2026-07-21T15:34:08.867071+00:00
C4_rep2,dag_gold_refresh,perf_C4_rep2_dag_gold_refresh_1784648105,gold_coc,14.871808,2026-07-21T15:36:16.414256+00:00,2026-07-21T15:36:31.286064+00:00
C4_rep2,dag_gold_refresh,perf_C4_rep2_dag_gold_refresh_1784648105,gold_pitcic,14.249994,2026-07-21T15:36:31.552085+00:00,2026-07-21T15:36:45.802079+00:00
C4_rep2,dag_gold_refresh,perf_C4_rep2_dag_gold_refresh_1784648105,gold_ppcot,16.802461,2026-07-21T15:36:46.257874+00:00,2026-07-21T15:37:03.060335+00:00
C4_rep2,dag_gold_refresh,perf_C4_rep2_dag_gold_refresh_1784648105,gold_avaliacao,13.639175,2026-07-21T15:37:03.820336+00:00,2026-07-21T15:37:17.459511+00:00
C4_rep3,dag_ingestao_bronze,perf_C4_rep3_dag_ingestao_bronze_1784648349,ingerir_json_para_iceberg_bronze,5.180031,2026-07-21T15:40:11.378282+00:00,2026-07-21T15:40:16.558313+00:00
C4_rep3,dag_ingestao_bronze,perf_C4_rep3_dag_ingestao_bronze_1784648349,verificar_bucket_landing,0.44203,2026-07-21T15:40:10.191592+00:00,2026-07-21T15:40:10.633622+00:00
C4_rep3,dag_silver_transform,perf_C4_rep3_dag_silver_transform_1784648426,silver_material,11.055753,2026-07-21T15:42:39.335609+00:00,2026-07-21T15:42:50.391362+00:00
C4_rep3,dag_silver_transform,perf_C4_rep3_dag_silver_transform_1784648426,silver_seg_area,12.052141,2026-07-21T15:42:50.621980+00:00,2026-07-21T15:43:02.674121+00:00
C4_rep3,dag_silver_transform,perf_C4_rep3_dag_silver_transform_1784648426,silver_pessoal,11.635274,2026-07-21T15:42:27.434585+00:00,2026-07-21T15:42:39.069859+00:00
C4_rep3,dag_silver_transform,perf_C4_rep3_dag_silver_transform_1784648426,silver_obstaculo,11.710871,2026-07-21T15:43:03.862275+00:00,2026-07-21T15:43:15.573146+00:00
C4_rep3,dag_silver_transform,perf_C4_rep3_dag_silver_transform_1784648426,silver_paf,11.661587,2026-07-21T15:43:15.899442+00:00,2026-07-21T15:43:27.561029+00:00
C4_rep3,dag_silver_transform,perf_C4_rep3_dag_silver_transform_1784648426,silver_relt_intel,11.589487,2026-07-21T15:43:28.141480+00:00,2026-07-21T15:43:39.730967+00:00
C4_rep3,dag_silver_transform,perf_C4_rep3_dag_silver_transform_1784648426,silver_sensor,11.087087,2026-07-21T15:43:40.033950+00:00,2026-07-21T15:43:51.121037+00:00
C4_rep3,dag_silver_transform,perf_C4_rep3_dag_silver_transform_1784648426,silver_gps,12.692692,2026-07-21T15:43:52.272955+00:00,2026-07-21T15:44:04.965647+00:00
C4_rep3,dag_gold_refresh,perf_C4_rep3_dag_gold_refresh_1784648651,gold_coc,14.618134,2026-07-21T15:45:14.503723+00:00,2026-07-21T15:45:29.121857+00:00
C4_rep3,dag_gold_refresh,perf_C4_rep3_dag_gold_refresh_1784648651,gold_ppcot,15.603693,2026-07-21T15:45:43.511047+00:00,2026-07-21T15:45:59.114740+00:00
C4_rep3,dag_gold_refresh,perf_C4_rep3_dag_gold_refresh_1784648651,gold_pitcic,13.145953,2026-07-21T15:45:29.998084+00:00,2026-07-21T15:45:43.144037+00:00
C4_rep3,dag_gold_refresh,perf_C4_rep3_dag_gold_refresh_1784648651,gold_avaliacao,17.133076,2026-07-21T15:46:00.120261+00:00,2026-07-21T15:46:17.253337+00:00
